Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	LSystem
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.75
agImportance	0.25
Maze	dimension	col	#	#ok	#no	avg ok
maze180_15_6.mz	180	15	6	34	66	21.176470588235293
maze180_15_7.mz	180	15	7	69	31	12.130434782608695
maze180_15_8.mz	180	15	8	99	1	0.7777777777777778
maze180_15_9.mz	180	15	9	85	15	12.647058823529411
maze180_20_0.mz	180	20	0	22	78	18.545454545454547
maze180_20_1.mz	180	20	1	17	83	21.352941176470587
maze180_20_2.mz	180	20	2	2	98	16.0
maze180_20_3.mz	180	20	3	1	99	10.0
maze180_20_4.mz	180	20	4	22	78	20.772727272727273
maze180_20_5.mz	180	20	5	47	53	16.893617021276597
maze180_20_6.mz	180	20	6	86	14	7.709302325581396
maze180_20_7.mz	180	20	7	3	97	27.333333333333332
maze180_20_8.mz	180	20	8	1	99	16.0
maze180_20_9.mz	180	20	9	24	76	12.416666666666666
maze190_5_0.mz	190	5	0	7	93	31.285714285714285
maze190_5_1.mz	190	5	1	67	33	12.253731343283581
maze190_5_2.mz	190	5	2	9	91	21.77777777777778
maze190_5_3.mz	190	5	3	40	60	22.4
maze190_5_4.mz	190	5	4	22	78	22.227272727272727
maze190_5_5.mz	190	5	5	30	70	17.9
maze190_5_6.mz	190	5	6	41	59	18.951219512195124
maze190_5_7.mz	190	5	7	20	80	17.4
maze190_5_8.mz	190	5	8	5	95	4.0
maze190_5_9.mz	190	5	9	78	22	9.025641025641026
maze190_10_0.mz	190	10	0	83	17	7.493975903614458
maze190_10_1.mz	190	10	1	79	21	7.329113924050633
maze190_10_2.mz	190	10	2	30	70	20.533333333333335
maze190_10_3.mz	190	10	3	82	18	8.390243902439025
maze190_10_4.mz	190	10	4	0	100	NaN
maze190_10_5.mz	190	10	5	66	34	13.0
maze190_10_6.mz	190	10	6	11	89	20.90909090909091
maze190_10_7.mz	190	10	7	100	0	0.85
maze190_10_8.mz	190	10	8	1	99	6.0
maze190_10_9.mz	190	10	9	18	82	13.61111111111111
maze200_5_0.mz	200	5	0	0	100	NaN
maze200_5_1.mz	200	5	1	13	87	25.692307692307693
maze200_5_2.mz	200	5	2	10	90	22.1
maze200_5_3.mz	200	5	3	78	22	9.5
maze200_5_4.mz	200	5	4	4	96	24.5
maze200_5_5.mz	200	5	5	0	100	NaN
maze200_5_6.mz	200	5	6	32	68	16.59375
maze200_5_7.mz	200	5	7	3	97	32.333333333333336
maze200_5_8.mz	200	5	8	1	99	46.0
maze200_5_9.mz	200	5	9	0	100	NaN
maze200_10_0.mz	200	10	0	30	70	18.933333333333334
maze200_10_1.mz	200	10	1	91	9	6.571428571428571
maze200_10_2.mz	200	10	2	9	91	17.77777777777778
maze200_10_3.mz	200	10	3	86	14	7.104651162790698
maze200_10_4.mz	200	10	4	84	16	3.4404761904761907
maze200_10_5.mz	200	10	5	0	100	NaN
maze200_10_6.mz	200	10	6	89	11	6.033707865168539
maze200_10_7.mz	200	10	7	7	93	29.714285714285715
maze200_10_8.mz	200	10	8	67	33	14.044776119402986
maze200_10_9.mz	200	10	9	83	17	12.036144578313253
maze200_20_0.mz	200	20	0	19	81	15.0
maze200_20_1.mz	200	20	1	58	42	11.689655172413794
maze200_20_2.mz	200	20	2	57	43	17.403508771929825
maze200_20_3.mz	200	20	3	29	71	19.586206896551722
maze200_20_4.mz	200	20	4	70	30	9.885714285714286
maze200_20_5.mz	200	20	5	5	95	19.0
maze200_20_6.mz	200	20	6	92	8	6.0978260869565215
maze200_20_7.mz	200	20	7	51	49	14.666666666666666
maze200_20_8.mz	200	20	8	8	92	31.5
maze200_20_9.mz	200	20	9	32	68	22.21875
maze210_5_0.mz	210	5	0	0	100	NaN
maze210_5_1.mz	210	5	1	41	59	14.902439024390244
maze210_5_2.mz	210	5	2	29	71	17.586206896551722
maze210_5_3.mz	210	5	3	12	88	20.083333333333332
maze210_5_4.mz	210	5	4	3	97	29.0
maze210_5_5.mz	210	5	5	7	93	23.0
maze210_5_6.mz	210	5	6	0	100	NaN
maze210_5_7.mz	210	5	7	0	100	NaN
maze210_5_8.mz	210	5	8	64	36	14.0
maze210_5_9.mz	210	5	9	23	77	22.782608695652176
maze210_10_0.mz	210	10	0	55	45	13.436363636363636
maze210_10_1.mz	210	10	1	76	24	9.644736842105264
maze210_10_2.mz	210	10	2	24	76	21.75
maze210_10_3.mz	210	10	3	60	40	12.266666666666667
maze210_10_4.mz	210	10	4	30	70	20.0
maze210_10_5.mz	210	10	5	5	95	28.0
maze210_10_6.mz	210	10	6	43	57	17.25581395348837
maze210_10_7.mz	210	10	7	65	35	10.938461538461539
maze210_10_8.mz	210	10	8	26	74	17.846153846153847
maze210_10_9.mz	210	10	9	56	44	10.553571428571429
maze210_15_0.mz	210	15	0	7	93	22.714285714285715
maze210_15_1.mz	210	15	1	14	86	20.928571428571427
maze210_15_2.mz	210	15	2	55	45	12.309090909090909
maze210_15_3.mz	210	15	3	42	58	17.19047619047619
maze210_15_4.mz	210	15	4	20	80	19.35
maze210_15_5.mz	210	15	5	58	42	15.89655172413793
maze210_15_6.mz	210	15	6	95	5	5.989473684210527
maze210_15_7.mz	210	15	7	91	9	4.34065934065934
maze210_15_8.mz	210	15	8	49	51	16.46938775510204
maze210_15_9.mz	210	15	9	45	55	18.977777777777778
maze220_5_0.mz	220	5	0	12	88	21.666666666666668
maze220_5_1.mz	220	5	1	6	94	22.833333333333332
maze220_5_2.mz	220	5	2	5	95	20.4
maze220_5_3.mz	220	5	3	6	94	26.0
maze220_5_4.mz	220	5	4	8	92	12.375
maze220_5_5.mz	220	5	5	10	90	28.1
maze220_5_6.mz	220	5	6	0	100	NaN
maze220_5_7.mz	220	5	7	3	97	12.666666666666666
maze220_5_8.mz	220	5	8	7	93	24.0
maze220_5_9.mz	220	5	9	23	77	20.91304347826087
maze220_10_0.mz	220	10	0	25	75	21.4
maze220_10_1.mz	220	10	1	50	50	13.78
maze220_10_2.mz	220	10	2	14	86	19.928571428571427
maze220_10_3.mz	220	10	3	13	87	19.076923076923077
maze220_10_4.mz	220	10	4	49	51	17.244897959183675
maze220_10_5.mz	220	10	5	49	51	13.83673469387755
maze220_10_6.mz	220	10	6	7	93	13.142857142857142
maze220_10_7.mz	220	10	7	84	16	9.80952380952381
maze220_10_8.mz	220	10	8	3	97	30.666666666666668
maze220_10_9.mz	220	10	9	14	86	22.142857142857142
maze220_20_0.mz	220	20	0	16	84	15.9375
maze220_20_1.mz	220	20	1	100	0	0.24
maze220_20_2.mz	220	20	2	53	47	12.943396226415095
maze220_20_3.mz	220	20	3	45	55	15.6
maze220_20_4.mz	220	20	4	87	13	8.172413793103448
maze220_20_5.mz	220	20	5	88	12	9.125
maze220_20_6.mz	220	20	6	87	13	5.35632183908046
maze220_20_7.mz	220	20	7	60	40	13.366666666666667
maze220_20_8.mz	220	20	8	71	29	13.774647887323944
maze220_20_9.mz	220	20	9	40	60	20.0
maze230_5_0.mz	230	5	0	1	99	42.0
maze230_5_1.mz	230	5	1	14	86	25.571428571428573
maze230_5_2.mz	230	5	2	45	55	18.244444444444444
maze230_5_3.mz	230	5	3	2	98	36.5
maze230_5_4.mz	230	5	4	26	74	22.96153846153846
maze230_5_5.mz	230	5	5	12	88	27.833333333333332
maze230_5_6.mz	230	5	6	16	84	22.3125
maze230_5_7.mz	230	5	7	0	100	NaN
maze230_5_8.mz	230	5	8	0	100	NaN
maze230_5_9.mz	230	5	9	0	100	NaN
maze230_10_0.mz	230	10	0	36	64	14.166666666666666
maze230_10_1.mz	230	10	1	32	68	22.90625
maze230_10_2.mz	230	10	2	9	91	23.11111111111111
maze230_10_3.mz	230	10	3	72	28	11.083333333333334
maze230_10_4.mz	230	10	4	45	55	18.77777777777778
maze230_10_5.mz	230	10	5	34	66	21.38235294117647
maze230_10_6.mz	230	10	6	86	14	9.13953488372093
maze230_10_7.mz	230	10	7	94	6	2.851063829787234
maze230_10_8.mz	230	10	8	83	17	7.63855421686747
maze230_10_9.mz	230	10	9	8	92	16.375
maze240_5_0.mz	240	5	0	0	100	NaN
maze240_5_1.mz	240	5	1	2	98	17.5
maze240_5_2.mz	240	5	2	3	97	10.666666666666666
maze240_5_3.mz	240	5	3	3	97	37.0
maze240_5_4.mz	240	5	4	0	100	NaN
maze240_5_5.mz	240	5	5	32	68	13.40625
maze240_5_6.mz	240	5	6	30	70	18.066666666666666
maze240_5_7.mz	240	5	7	0	100	NaN
maze240_5_8.mz	240	5	8	29	71	19.896551724137932
maze240_5_9.mz	240	5	9	5	95	29.0
maze240_10_0.mz	240	10	0	0	100	NaN
maze240_10_1.mz	240	10	1	0	100	NaN
maze240_10_2.mz	240	10	2	32	68	18.71875
maze240_10_3.mz	240	10	3	86	14	7.546511627906977
maze240_10_4.mz	240	10	4	52	48	13.788461538461538
maze240_10_5.mz	240	10	5	11	89	24.90909090909091
maze240_10_6.mz	240	10	6	42	58	13.642857142857142
maze240_10_7.mz	240	10	7	16	84	21.0
maze240_10_8.mz	240	10	8	99	1	4.0
maze240_10_9.mz	240	10	9	15	85	26.133333333333333
maze240_15_0.mz	240	15	0	90	10	5.411111111111111
maze240_15_1.mz	240	15	1	51	49	14.156862745098039
maze240_15_2.mz	240	15	2	37	63	15.675675675675675
maze240_15_3.mz	240	15	3	98	2	4.581632653061225
maze240_15_4.mz	240	15	4	9	91	30.0
maze240_15_5.mz	240	15	5	100	0	3.47
maze240_15_6.mz	240	15	6	60	40	15.433333333333334
maze240_15_7.mz	240	15	7	11	89	9.545454545454545
maze240_15_8.mz	240	15	8	47	53	14.48936170212766
maze240_15_9.mz	240	15	9	42	58	20.785714285714285
maze240_20_0.mz	240	20	0	81	19	7.197530864197531
maze240_20_1.mz	240	20	1	88	12	8.5
maze240_20_2.mz	240	20	2	35	65	20.485714285714284
maze240_20_3.mz	240	20	3	15	85	25.333333333333332
maze240_20_4.mz	240	20	4	16	84	22.0
maze240_20_5.mz	240	20	5	75	25	11.546666666666667
maze240_20_6.mz	240	20	6	31	69	18.387096774193548
maze240_20_7.mz	240	20	7	39	61	19.333333333333332
maze240_20_8.mz	240	20	8	1	99	3.0
maze240_20_9.mz	240	20	9	13	87	17.46153846153846
maze250_5_0.mz	250	5	0	4	96	43.0
maze250_5_1.mz	250	5	1	2	98	16.0
maze250_5_2.mz	250	5	2	2	98	32.5
maze250_5_3.mz	250	5	3	0	100	NaN
maze250_5_4.mz	250	5	4	14	86	19.0
maze250_5_5.mz	250	5	5	3	97	33.0
maze250_5_6.mz	250	5	6	5	95	22.4
maze250_5_7.mz	250	5	7	1	99	8.0
maze250_5_8.mz	250	5	8	1	99	35.0
maze250_5_9.mz	250	5	9	19	81	15.0
maze250_10_0.mz	250	10	0	0	100	NaN
maze250_10_1.mz	250	10	1	88	12	8.318181818181818
maze250_10_2.mz	250	10	2	0	100	NaN
maze250_10_3.mz	250	10	3	15	85	18.933333333333334
maze250_10_4.mz	250	10	4	28	72	21.535714285714285
maze250_10_5.mz	250	10	5	26	74	17.0
maze250_10_6.mz	250	10	6	45	55	15.466666666666667
maze250_10_7.mz	250	10	7	2	98	41.0
maze250_10_8.mz	250	10	8	6	94	28.0
maze250_10_9.mz	250	10	9	51	49	14.352941176470589
maze260_5_0.mz	260	5	0	3	97	27.0
maze260_5_1.mz	260	5	1	0	100	NaN
maze260_5_2.mz	260	5	2	0	100	NaN
maze260_5_3.mz	260	5	3	18	82	19.88888888888889
maze260_5_4.mz	260	5	4	11	89	26.727272727272727
maze260_5_5.mz	260	5	5	26	74	19.5
maze260_5_6.mz	260	5	6	16	84	18.375
maze260_5_7.mz	260	5	7	16	84	14.125
maze260_5_8.mz	260	5	8	63	37	14.380952380952381
maze260_5_9.mz	260	5	9	0	100	NaN
maze260_10_0.mz	260	10	0	0	100	NaN
maze260_10_1.mz	260	10	1	3	97	19.0
maze260_10_2.mz	260	10	2	7	93	18.428571428571427
maze260_10_3.mz	260	10	3	11	89	25.90909090909091
maze260_10_4.mz	260	10	4	3	97	30.0
maze260_10_5.mz	260	10	5	50	50	19.04
maze260_10_6.mz	260	10	6	21	79	22.714285714285715
maze260_10_7.mz	260	10	7	4	96	36.25
maze260_10_8.mz	260	10	8	1	99	48.0
maze260_10_9.mz	260	10	9	0	100	NaN
maze260_20_0.mz	260	20	0	26	74	21.46153846153846
maze260_20_1.mz	260	20	1	3	97	24.333333333333332
maze260_20_2.mz	260	20	2	19	81	14.421052631578947
maze260_20_3.mz	260	20	3	2	98	29.0
maze260_20_4.mz	260	20	4	53	47	12.849056603773585
maze260_20_5.mz	260	20	5	0	100	NaN
maze260_20_6.mz	260	20	6	11	89	19.454545454545453
maze260_20_7.mz	260	20	7	16	84	14.8125
maze260_20_8.mz	260	20	8	86	14	9.709302325581396
maze260_20_9.mz	260	20	9	61	39	13.967213114754099
maze270_5_0.mz	270	5	0	1	99	48.0
maze270_5_1.mz	270	5	1	2	98	4.5
maze270_5_2.mz	270	5	2	0	100	NaN
maze270_5_3.mz	270	5	3	0	100	NaN
maze270_5_4.mz	270	5	4	4	96	16.75
maze270_5_5.mz	270	5	5	0	100	NaN
maze270_5_6.mz	270	5	6	0	100	NaN
maze270_5_7.mz	270	5	7	14	86	25.5
maze270_5_8.mz	270	5	8	2	98	17.0
maze270_5_9.mz	270	5	9	0	100	NaN
maze270_10_0.mz	270	10	0	0	100	NaN
maze270_10_1.mz	270	10	1	90	10	8.022222222222222
maze270_10_2.mz	270	10	2	33	67	19.151515151515152
maze270_10_3.mz	270	10	3	13	87	20.0
maze270_10_4.mz	270	10	4	8	92	23.625
maze270_10_5.mz	270	10	5	3	97	23.333333333333332
maze270_10_6.mz	270	10	6	7	93	21.142857142857142
maze270_10_7.mz	270	10	7	10	90	23.0
maze270_10_8.mz	270	10	8	18	82	18.72222222222222
maze270_10_9.mz	270	10	9	1	99	49.0
maze270_15_0.mz	270	15	0	41	59	16.585365853658537
maze270_15_1.mz	270	15	1	16	84	23.75
maze270_15_2.mz	270	15	2	94	6	5.148936170212766
maze270_15_3.mz	270	15	3	0	100	NaN
maze270_15_4.mz	270	15	4	51	49	19.84313725490196
maze270_15_5.mz	270	15	5	10	90	25.3
maze270_15_6.mz	270	15	6	8	92	27.5
maze270_15_7.mz	270	15	7	4	96	13.25
maze270_15_8.mz	270	15	8	58	42	11.879310344827585
maze270_15_9.mz	270	15	9	15	85	16.066666666666666
maze280_5_0.mz	280	5	0	0	100	NaN
maze280_5_1.mz	280	5	1	3	97	28.666666666666668
maze280_5_2.mz	280	5	2	0	100	NaN
maze280_5_3.mz	280	5	3	3	97	14.666666666666666
maze280_5_4.mz	280	5	4	0	100	NaN
maze280_5_5.mz	280	5	5	0	100	NaN
maze280_5_6.mz	280	5	6	7	93	20.285714285714285
maze280_5_7.mz	280	5	7	14	86	23.785714285714285
maze280_5_8.mz	280	5	8	2	98	25.0
maze280_5_9.mz	280	5	9	0	100	NaN
maze280_10_0.mz	280	10	0	26	74	17.53846153846154
maze280_10_1.mz	280	10	1	61	39	16.229508196721312
maze280_10_2.mz	280	10	2	6	94	18.0
maze280_10_3.mz	280	10	3	24	76	20.375
maze280_10_4.mz	280	10	4	8	92	17.625
maze280_10_5.mz	280	10	5	7	93	9.714285714285714
maze280_10_6.mz	280	10	6	24	76	20.75
maze280_10_7.mz	280	10	7	4	96	18.5
maze280_10_8.mz	280	10	8	3	97	5.0
maze280_10_9.mz	280	10	9	5	95	23.8
maze280_20_0.mz	280	20	0	1	99	15.0
maze280_20_1.mz	280	20	1	13	87	21.53846153846154
maze280_20_2.mz	280	20	2	94	6	8.159574468085106
maze280_20_3.mz	280	20	3	1	99	34.0
maze280_20_4.mz	280	20	4	3	97	30.0
maze280_20_5.mz	280	20	5	83	17	10.325301204819278
maze280_20_6.mz	280	20	6	10	90	19.6
maze280_20_7.mz	280	20	7	0	100	NaN
maze280_20_8.mz	280	20	8	1	99	23.0
maze280_20_9.mz	280	20	9	97	3	3.5670103092783507
maze290_5_0.mz	290	5	0	0	100	NaN
maze290_5_1.mz	290	5	1	0	100	NaN
maze290_5_2.mz	290	5	2	2	98	18.0
maze290_5_3.mz	290	5	3	1	99	37.0
maze290_5_4.mz	290	5	4	0	100	NaN
maze290_5_5.mz	290	5	5	1	99	29.0
maze290_5_6.mz	290	5	6	1	99	31.0
maze290_5_7.mz	290	5	7	58	42	14.5
maze290_5_8.mz	290	5	8	1	99	31.0
maze290_5_9.mz	290	5	9	0	100	NaN
maze290_10_0.mz	290	10	0	24	76	21.5
maze290_10_1.mz	290	10	1	27	73	20.40740740740741
maze290_10_2.mz	290	10	2	12	88	28.25
maze290_10_3.mz	290	10	3	18	82	20.77777777777778
maze290_10_4.mz	290	10	4	2	98	9.5
maze290_10_5.mz	290	10	5	53	47	13.716981132075471
maze290_10_6.mz	290	10	6	0	100	NaN
maze290_10_7.mz	290	10	7	52	48	12.826923076923077
maze290_10_8.mz	290	10	8	33	67	12.212121212121213
maze290_10_9.mz	290	10	9	47	53	17.617021276595743
maze300_5_0.mz	300	5	0	0	100	NaN
maze300_5_1.mz	300	5	1	11	89	21.181818181818183
maze300_5_2.mz	300	5	2	0	100	NaN
maze300_5_3.mz	300	5	3	0	100	NaN
maze300_5_4.mz	300	5	4	0	100	NaN
maze300_5_5.mz	300	5	5	0	100	NaN
maze300_5_6.mz	300	5	6	0	100	NaN
maze300_5_7.mz	300	5	7	1	99	44.0
maze300_5_8.mz	300	5	8	1	99	13.0
maze300_5_9.mz	300	5	9	0	100	NaN
maze300_10_0.mz	300	10	0	28	72	18.142857142857142
maze300_10_1.mz	300	10	1	62	38	14.483870967741936
maze300_10_2.mz	300	10	2	1	99	29.0
maze300_10_3.mz	300	10	3	59	41	12.559322033898304
maze300_10_4.mz	300	10	4	1	99	37.0
maze300_10_5.mz	300	10	5	10	90	21.2
maze300_10_6.mz	300	10	6	4	96	22.25
maze300_10_7.mz	300	10	7	15	85	23.533333333333335
maze300_10_8.mz	300	10	8	98	2	3.3469387755102042
maze300_10_9.mz	300	10	9	9	91	26.11111111111111
maze300_15_0.mz	300	15	0	29	71	17.310344827586206
maze300_15_1.mz	300	15	1	53	47	14.660377358490566
maze300_15_2.mz	300	15	2	92	8	7.684782608695652
maze300_15_3.mz	300	15	3	12	88	16.5
maze300_15_4.mz	300	15	4	9	91	32.0
maze300_15_5.mz	300	15	5	1	99	38.0
maze300_15_6.mz	300	15	6	70	30	11.17142857142857
maze300_15_7.mz	300	15	7	45	55	11.755555555555556
maze300_15_8.mz	300	15	8	55	45	14.236363636363636
maze300_15_9.mz	300	15	9	2	98	29.5
maze300_20_0.mz	300	20	0	84	16	7.773809523809524
maze300_20_1.mz	300	20	1	25	75	14.36
maze300_20_2.mz	300	20	2	1	99	11.0
maze300_20_3.mz	300	20	3	29	71	19.344827586206897
maze300_20_4.mz	300	20	4	16	84	16.25
maze300_20_5.mz	300	20	5	36	64	19.666666666666668
maze300_20_6.mz	300	20	6	5	95	20.6
maze300_20_7.mz	300	20	7	75	25	11.426666666666666
maze300_20_8.mz	300	20	8	7	93	23.285714285714285
maze300_20_9.mz	300	20	9	12	88	25.75
maze310_5_0.mz	310	5	0	0	100	NaN
maze310_5_1.mz	310	5	1	2	98	21.5
maze310_5_2.mz	310	5	2	0	100	NaN
maze310_5_3.mz	310	5	3	0	100	NaN
maze310_5_4.mz	310	5	4	1	99	16.0
maze310_5_5.mz	310	5	5	0	100	NaN
maze310_5_6.mz	310	5	6	1	99	45.0
maze310_5_7.mz	310	5	7	0	100	NaN
maze310_5_8.mz	310	5	8	6	94	23.166666666666668
maze310_5_9.mz	310	5	9	25	75	19.28
maze310_10_0.mz	310	10	0	6	94	25.0
maze310_10_1.mz	310	10	1	3	97	23.666666666666668
maze310_10_2.mz	310	10	2	5	95	14.2
maze310_10_3.mz	310	10	3	4	96	22.25
maze310_10_4.mz	310	10	4	0	100	NaN
maze310_10_5.mz	310	10	5	49	51	15.244897959183673
maze310_10_6.mz	310	10	6	0	100	NaN
maze310_10_7.mz	310	10	7	10	90	27.5
maze310_10_8.mz	310	10	8	3	97	19.0
maze310_10_9.mz	310	10	9	0	100	NaN
maze320_5_0.mz	320	5	0	0	100	NaN
maze320_5_1.mz	320	5	1	1	99	0.0
maze320_5_2.mz	320	5	2	0	100	NaN
maze320_5_3.mz	320	5	3	0	100	NaN
maze320_5_4.mz	320	5	4	0	100	NaN
maze320_5_5.mz	320	5	5	0	100	NaN
maze320_5_6.mz	320	5	6	0	100	NaN
maze320_5_7.mz	320	5	7	0	100	NaN
maze320_5_8.mz	320	5	8	0	100	NaN
maze320_5_9.mz	320	5	9	3	97	23.0
maze320_10_0.mz	320	10	0	0	100	NaN
maze320_10_1.mz	320	10	1	2	98	5.0
maze320_10_2.mz	320	10	2	18	82	11.277777777777779
maze320_10_3.mz	320	10	3	1	99	28.0
maze320_10_4.mz	320	10	4	0	100	NaN
maze320_10_5.mz	320	10	5	0	100	NaN
maze320_10_6.mz	320	10	6	13	87	16.46153846153846
maze320_10_7.mz	320	10	7	0	100	NaN
maze320_10_8.mz	320	10	8	2	98	34.0
maze320_10_9.mz	320	10	9	15	85	21.8
maze320_20_0.mz	320	20	0	55	45	11.6
maze320_20_1.mz	320	20	1	10	90	23.0
maze320_20_2.mz	320	20	2	42	58	15.214285714285714
maze320_20_3.mz	320	20	3	76	24	9.355263157894736
maze320_20_4.mz	320	20	4	70	30	11.2
maze320_20_5.mz	320	20	5	0	100	NaN
maze320_20_6.mz	320	20	6	67	33	11.671641791044776
maze320_20_7.mz	320	20	7	52	48	13.442307692307692
maze320_20_8.mz	320	20	8	18	82	13.222222222222221
maze320_20_9.mz	320	20	9	93	7	7.021505376344086
maze330_5_0.mz	330	5	0	0	100	NaN
maze330_5_1.mz	330	5	1	0	100	NaN
maze330_5_2.mz	330	5	2	1	99	21.0
maze330_5_3.mz	330	5	3	1	99	4.0
maze330_5_4.mz	330	5	4	0	100	NaN
maze330_5_5.mz	330	5	5	0	100	NaN
maze330_5_6.mz	330	5	6	0	100	NaN
maze330_5_7.mz	330	5	7	0	100	NaN
